"PassengerId";"HomePlanet";"CryoSleep";"Cabin";"Destination";"Age";"VIP";"RoomService";"FoodCourt";"ShoppingMall";"Spa";"VRDeck";"Name";"Transported";"IdGroup";"IdNumber";"CabinArea";"CabinNumber";"CabinSide";"FirstName";"LastName";"GroupSize";"CabinSize";"SectorCabinCount";"SectorPersonCount";"CabinPosition";"TotalExpenses";"NoExpenses";"LogTotalExpenses";"LogRoomService";"LogFoodCourt";"LogShoppingMall";"LogSpa";"LogVRDeck";"NoRoomService";"NoFoodCourt";"NoShoppingMall";"NoSpa";"NoVRDeck"
"5732_01";"Earth";FALSE;"G/921/P";"TRAPPIST-1e";"20,0";FALSE;"0,0";"0,0";"53,0";"2";"754,0";"Brancy Ocherman";FALSE;"5732";"1";"G";"921,0";"P";"Brancy";"Ocherman";"1";"1";"1509";"1885";"0,610742705570291755";"809,0";FALSE;"6,695798917058491";"-1,000000000000000";"-1,000000000000000";"3,970291913552122";"0,693147180559945";"6,625392368007956";TRUE;TRUE;FALSE;FALSE;FALSE
"5733_01";"Earth";FALSE;"G/922/P";"55 Cancri e";"34,0";FALSE;"0,0";"1745,0";"6,0";"5";"37,0";"Billia Kerrealds";TRUE;"5733";"1";"G";"922,0";"P";"Billia";"Kerrealds";"2";"1";"1509";"1885";"0,611405835543766596";"1793,0";FALSE;"7,491645473605133";"-1,000000000000000";"7,464509834636528";"1,791759469228055";"1,609437912434100";"3,610917912644224";TRUE;FALSE;FALSE;FALSE;FALSE
"5733_02";"Earth";FALSE;"F/1188/P";"55 Cancri e";"28,0";FALSE;"0,0";"0,0";"0,0";"1191";"109,0";"Tricky Buckeelez";FALSE;"5733";"2";"F";"1188,0";"P";"Tricky";"Buckeelez";"2";"1";"1895";"2178";"0,627243928194297751";"1300,0";FALSE;"7,170119543449628";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"7,082548569355300";"4,691347882229143";TRUE;TRUE;TRUE;FALSE;FALSE
"5735_01";"Earth";TRUE;"E/362/P";"TRAPPIST-1e";"25,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Myrace Peterstarks";TRUE;"5735";"1";"E";"362,0";"P";"Myrace";"Peterstarks";"1";"1";"599";"641";"0,605351170568561914";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5736_01";"Earth";FALSE;"F/1189/P";"TRAPPIST-1e";"23,0";FALSE;"1,0";"5,0";"1,0";"0";"618,0";"Ton Maynardner";FALSE;"5736";"1";"F";"1189,0";"P";"Ton";"Maynardner";"1";"1";"1895";"2178";"0,627771911298838470";"625,0";FALSE;"6,437751649736401";"0,000000000000000";"1,609437912434100";"0,000000000000000";"-1,000000000000000";"6,426488457457690";FALSE;FALSE;FALSE;TRUE;FALSE
"5737_01";"Europa";FALSE;"C/216/S";"TRAPPIST-1e";"39,0";FALSE;"0,0";"11856,0";"13,0";"39";"3,0";"Mintard Inicont";TRUE;"5737";"1";"C";"216,0";"S";"Mintard";"Inicont";"2";"2";"343";"569";"0,631578947368421018";"11911,0";FALSE;"9,385217621880901";"-1,000000000000000";"9,380589347535867";"2,564949357461537";"3,663561646129646";"1,098612288668110";TRUE;FALSE;FALSE;FALSE;FALSE
"5737_02";"Europa";FALSE;"C/216/S";"TRAPPIST-1e";"35,0";FALSE;"0,0";"7636,0";"0,0";"353";"705,0";"Lesaton Inicont";TRUE;"5737";"2";"C";"216,0";"S";"Lesaton";"Inicont";"2";"2";"343";"569";"0,631578947368421018";"8694,0";FALSE;"9,070388411548738";"-1,000000000000000";"8,940629184845639";"-1,000000000000000";"5,866468056933297";"6,558197802812269";TRUE;FALSE;TRUE;FALSE;FALSE
"5738_01";"Earth";TRUE;"G/929/S";"TRAPPIST-1e";"18,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Ritany Morelly";TRUE;"5738";"1";"G";"929,0";"S";"Ritany";"Morelly";"1";"1";"1501";"1896";"0,619333333333333291";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5739_01";"Earth";TRUE;"G/930/S";"TRAPPIST-1e";"20,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Courta Cleminglas";TRUE;"5739";"1";"G";"930,0";"S";"Courta";"Cleminglas";"1";"1";"1501";"1896";"0,619999999999999996";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5740_01";"Europa";FALSE;"A/52/P";"TRAPPIST-1e";"42,0";FALSE;"0,0";"16,0";"0,0";"144";"7492,0";"Minopus Cattle";FALSE;"5740";"1";"A";"52,0";"P";"Minopus";"Cattle";"2";"2";"99";"166";"0,530612244897959218";"7652,0";FALSE;"8,942722330560143";"-1,000000000000000";"2,772588722239781";"-1,000000000000000";"4,969813299576001";"8,921591063563978";TRUE;FALSE;TRUE;FALSE;FALSE
"5740_02";"Europa";FALSE;"A/52/P";"55 Cancri e";"32,0";FALSE;"70,0";"764,0";"724,0";"547";"1297,0";"Unukath Alaxed";FALSE;"5740";"2";"A";"52,0";"P";"Unukath";"Alaxed";"2";"2";"99";"166";"0,530612244897959218";"3402,0";FALSE;"8,132118772955806";"4,248495242049359";"6,638567789166521";"6,584791392385716";"6,304448802421981";"7,167809184316444";FALSE;FALSE;FALSE;FALSE;FALSE
"5742_01";"Earth";FALSE;"F/1096/S";"55 Cancri e";"50,0";FALSE;"57,0";"29,0";"0,0";"0";"643,0";"Ger Rigginsen";FALSE;"5742";"1";"F";"1096,0";"S";"Ger";"Rigginsen";"1";"1";"1797";"2061";"0,610244988864142579";"729,0";FALSE;"6,591673732008658";"4,043051267834550";"3,367295829986474";"-1,000000000000000";"-1,000000000000000";"6,466144724237619";FALSE;FALSE;TRUE;TRUE;FALSE
"5744_01";"Earth";FALSE;"G/931/S";"TRAPPIST-1e";"23,0";FALSE;"0,0";"37,0";"859,0";"9";"1,0";"Felice Hinglendez";TRUE;"5744";"1";"G";"931,0";"S";"Felice";"Hinglendez";"1";"1";"1501";"1896";"0,620666666666666700";"906,0";FALSE;"6,809039306042980";"-1,000000000000000";"3,610917912644224";"6,755768921984255";"2,197224577336220";"0,000000000000000";TRUE;FALSE;FALSE;FALSE;FALSE
"5746_01";"Earth";FALSE;"G/932/S";"TRAPPIST-1e";"19,0";FALSE;"0,0";"0,0";"0,0";"5381";"139,0";"Rica Vandan";FALSE;"5746";"1";"G";"932,0";"S";"Rica";"Vandan";"1";"1";"1501";"1896";"0,621333333333333293";"5520,0";FALSE;"8,616133139271142";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"8,590629509489419";"4,934473933130691";TRUE;TRUE;TRUE;FALSE;FALSE
"5747_01";"Earth";FALSE;"F/1192/P";"TRAPPIST-1e";"29,0";FALSE;"715,0";"47,0";"0,0";"0";"0,0";"Troya Hallahaney";FALSE;"5747";"1";"F";"1192,0";"P";"Troya";"Hallahaney";"1";"1";"1895";"2178";"0,629355860612460405";"762,0";FALSE;"6,635946555686647";"6,572282542694007";"3,850147601710058";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";FALSE;FALSE;TRUE;TRUE;TRUE
"5748_01";"Europa";FALSE;"A/53/P";"TRAPPIST-1e";"35,0";TRUE;"247,0";"436,0";"459,0";"1";"1984,0";"Sterfik Gealloyalt";FALSE;"5748";"1";"A";"53,0";"P";"Sterfik";"Gealloyalt";"1";"1";"99";"166";"0,540816326530612290";"3127,0";FALSE;"8,047829357457841";"5,509388336627977";"6,077642243349034";"6,129050210060545";"0,000000000000000";"7,592870287844818";FALSE;FALSE;FALSE;FALSE;FALSE
"5750_01";"Earth";FALSE;"E/363/P";"TRAPPIST-1e";"18,0";FALSE;"0,0";"625,0";"0,0";"0";"356,0";"Herina Parklaney";FALSE;"5750";"1";"E";"363,0";"P";"Herina";"Parklaney";"1";"1";"599";"641";"0,607023411371237498";"981,0";FALSE;"6,888572459565363";"-1,000000000000000";"6,437751649736401";"-1,000000000000000";"-1,000000000000000";"5,874930730852030";TRUE;FALSE;TRUE;TRUE;FALSE
"5751_01";"Earth";FALSE;"G/924/P";"PSO J318.5-22";"24,0";FALSE;"160,0";"20,0";"39,0";"552";"1,0";NA;FALSE;"5751";"1";"G";"924,0";"P";"Aarone";"Acobsond";"1";"1";"1509";"1885";"0,612732095490716167";"772,0";FALSE;"6,648984550024776";"5,075173815233827";"2,995732273553991";"3,663561646129646";"6,313548046277095";"0,000000000000000";FALSE;FALSE;FALSE;FALSE;FALSE
"5755_01";"Earth";FALSE;"G/933/S";"TRAPPIST-1e";"23,0";FALSE;"88,0";"0,0";"586,0";"0";"0,0";"Loreen Cardner";TRUE;"5755";"1";"G";"933,0";"S";"Loreen";"Cardner";"1";"1";"1501";"1896";"0,621999999999999997";"674,0";FALSE;"6,513230110912307";"4,477336814478207";"-1,000000000000000";"6,373319789577012";"-1,000000000000000";"-1,000000000000000";FALSE;TRUE;FALSE;TRUE;TRUE
"5756_01";"Earth";FALSE;"F/1194/P";"TRAPPIST-1e";"51,0";FALSE;"542,0";"0,0";"360,0";"0";"0,0";"Card Dicksons";FALSE;"5756";"1";"F";"1194,0";"P";"Card";"Dicksons";"8";"7";"1895";"2178";"0,630411826821541732";"902,0";FALSE;"6,804614520062624";"6,295266001439646";"-1,000000000000000";"5,886104031450156";"-1,000000000000000";"-1,000000000000000";FALSE;TRUE;FALSE;TRUE;TRUE
"5756_02";"Earth";FALSE;"F/1194/P";"TRAPPIST-1e";"42,0";FALSE;"439,0";"0,0";"0,0";"0";"254,0";"Billia Briggston";FALSE;"5756";"2";"F";"1194,0";"P";"Billia";"Briggston";"8";"7";"1895";"2178";"0,630411826821541732";"693,0";FALSE;"6,541029999189903";"6,084499413075172";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"5,537334267018537";FALSE;TRUE;TRUE;TRUE;FALSE
"5756_03";"Earth";FALSE;"F/1194/P";"PSO J318.5-22";"19,0";FALSE;"5,0";"0,0";"0,0";"716";"0,0";"Inerry Briggston";FALSE;"5756";"3";"F";"1194,0";"P";"Inerry";"Briggston";"8";"7";"1895";"2178";"0,630411826821541732";"721,0";FALSE;"6,580639137284949";"1,609437912434100";"-1,000000000000000";"-1,000000000000000";"6,573680166960646";"-1,000000000000000";FALSE;TRUE;TRUE;FALSE;TRUE
"5756_04";"Earth";FALSE;"F/1194/P";"TRAPPIST-1e";"23,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";NA;FALSE;"5756";"4";"F";"1194,0";"P";"Aarone";"Acobson";"8";"7";"1895";"2178";"0,630411826821541732";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5756_05";"Earth";TRUE;"F/1194/P";"TRAPPIST-1e";"19,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Fery Briggston";TRUE;"5756";"5";"F";"1194,0";"P";"Fery";"Briggston";"8";"7";"1895";"2178";"0,630411826821541732";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5756_06";"Earth";FALSE;"F/1194/P";"PSO J318.5-22";"22,0";FALSE;"158,0";"0,0";"476,0";"0";"26,0";"Karena Briggston";FALSE;"5756";"6";"F";"1194,0";"P";"Karena";"Briggston";"8";"7";"1895";"2178";"0,630411826821541732";"660,0";FALSE;"6,492239835020471";"5,062595033026967";"-1,000000000000000";"6,165417854231420";"-1,000000000000000";"3,258096538021482";FALSE;TRUE;FALSE;TRUE;FALSE
"5756_07";"Earth";FALSE;NA;"TRAPPIST-1e";"25,0";FALSE;"12,0";"6,0";"2817,0";"342";"0,0";"Shanie Garden";FALSE;"5756";"7";"E";"741,0";"P";"Shanie";"Garden";"8";"1";"-Inf";"299";"0,501326259946949571";"3177,0";FALSE;"8,063692634269517";"2,484906649788000";"1,791759469228055";"7,943427767876373";"5,834810737062605";"-1,000000000000000";FALSE;FALSE;FALSE;FALSE;TRUE
"5756_08";"Earth";FALSE;"F/1194/P";"PSO J318.5-22";"31,0";FALSE;"11,0";"0,0";"0,0";"1912";"1120,0";"Wenise Briggston";FALSE;"5756";"8";"F";"1194,0";"P";"Wenise";"Briggston";"8";"7";"1895";"2178";"0,630411826821541732";"3043,0";FALSE;"8,020599149896970";"2,397895272798371";"-1,000000000000000";"-1,000000000000000";"7,555905093611346";"7,021083964289140";FALSE;TRUE;TRUE;FALSE;FALSE
"5757_01";"Earth";FALSE;"F/1195/P";"TRAPPIST-1e";"23,0";FALSE;"0,0";"0,0";"0,0";"558";"1,0";"Dianya Salin";FALSE;"5757";"1";"F";"1195,0";"P";"Dianya";"Salin";"1";"1";"1895";"2178";"0,630939809926082340";"559,0";FALSE;"6,326149473155099";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"6,324358962381311";"0,000000000000000";TRUE;TRUE;TRUE;FALSE;FALSE
"5758_01";"Earth";TRUE;"G/934/S";"TRAPPIST-1e";"22,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Heidie Mcguirez";TRUE;"5758";"1";"G";"934,0";"S";"Heidie";"Mcguirez";"1";"1";"1501";"1896";"0,622666666666666702";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5761_01";"Europa";TRUE;"B/220/S";"TRAPPIST-1e";"55,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Weino Icablebat";TRUE;"5761";"1";"B";"220,0";"S";"Weino";"Icablebat";"1";"1";"354";"629";"0,623229461756373948";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5763_01";"Earth";FALSE;"F/1099/S";"TRAPPIST-1e";"40,0";FALSE;"0,0";"0,0";"56,0";"1";"642,0";"Andan Alentonway";FALSE;"5763";"1";"F";"1099,0";"S";"Andan";"Alentonway";"2";"2";"1797";"2061";"0,611915367483296224";"699,0";FALSE;"6,549650742233810";"-1,000000000000000";"-1,000000000000000";"4,025351690735150";"0,000000000000000";"6,464588303689961";TRUE;TRUE;FALSE;FALSE;FALSE
"5763_02";"Earth";FALSE;"F/1099/S";"TRAPPIST-1e";"24,0";FALSE;"3,0";"0,0";"0,0";"838";"193,0";"Erick Alentonway";FALSE;"5763";"2";"F";"1099,0";"S";"Erick";"Alentonway";"2";"2";"1797";"2061";"0,611915367483296224";"1034,0";FALSE;"6,941190055068374";"1,098612288668110";"-1,000000000000000";"-1,000000000000000";"6,731018100482083";"5,262690188904886";FALSE;TRUE;TRUE;FALSE;FALSE
"5764_01";"Earth";FALSE;"F/1100/S";"TRAPPIST-1e";"25,0";FALSE;"0,0";"0,0";"1037,0";"8";"1,0";"Shery Nolds";TRUE;"5764";"1";"F";"1100,0";"S";"Shery";"Nolds";"1";"1";"1797";"2061";"0,612472160356347439";"1046,0";FALSE;"6,952728644624869";"-1,000000000000000";"-1,000000000000000";"6,944087208229528";"2,079441541679836";"0,000000000000000";TRUE;TRUE;FALSE;FALSE;FALSE
"5765_01";"Europa";FALSE;"C/181/P";"TRAPPIST-1e";"42,0";FALSE;"0,0";"1871,0";"0,0";"570";"199,0";"Altairk Heermy";FALSE;"5765";"1";"C";"181,0";"P";"Altairk";"Heermy";"1";"1";"310";"533";"0,585760517799352787";"2640,0";FALSE;"7,878534196140362";"-1,000000000000000";"7,534228326274089";"-1,000000000000000";"6,345636360828596";"5,293304824724492";TRUE;FALSE;TRUE;FALSE;FALSE
"5767_01";"Earth";TRUE;"G/936/S";"PSO J318.5-22";"33,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Jonaye Josesh";TRUE;"5767";"1";"G";"936,0";"S";"Jonaye";"Josesh";"1";"1";"1501";"1896";"0,623999999999999999";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5768_01";"Europa";TRUE;"B/193/P";"TRAPPIST-1e";"54,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Gatrino Cattle";TRUE;"5768";"1";"B";"193,0";"P";"Gatrino";"Cattle";"2";"2";"302";"512";"0,641196013289036526";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5768_02";"Europa";TRUE;"B/193/P";"55 Cancri e";"22,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Izarfik Cattle";TRUE;"5768";"2";"B";"193,0";"P";"Izarfik";"Cattle";"2";"2";"302";"512";"0,641196013289036526";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5769_01";"Europa";TRUE;"B/194/P";"TRAPPIST-1e";"22,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Menkard Oppont";TRUE;"5769";"1";"B";"194,0";"P";"Menkard";"Oppont";"2";"2";"302";"512";"0,644518272425249172";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5769_02";"Europa";TRUE;"B/194/P";"55 Cancri e";"19,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Muonon Oppont";TRUE;"5769";"2";"B";"194,0";"P";"Muonon";"Oppont";"2";"2";"302";"512";"0,644518272425249172";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5771_01";"Earth";FALSE;"G/937/S";"TRAPPIST-1e";"47,0";FALSE;"0,0";"868,0";"0,0";"4";"0,0";"Sanda Fielson";TRUE;"5771";"1";"G";"937,0";"S";"Sanda";"Fielson";"1";"1";"1501";"1896";"0,624666666666666703";"872,0";FALSE;"6,770789423908980";"-1,000000000000000";"6,766191714660351";"-1,000000000000000";"1,386294361119891";"-1,000000000000000";TRUE;FALSE;TRUE;FALSE;TRUE
"5772_01";"Mars";FALSE;"F/1197/P";"55 Cancri e";"23,0";FALSE;"610,0";"858,0";"75,0";"1358";"0,0";"Vuls Sidne";FALSE;"5772";"1";"F";"1197,0";"P";"Vuls";"Sidne";"1";"1";"1895";"2178";"0,631995776135163667";"2901,0";FALSE;"7,972810784121404";"6,413458957167357";"6,754604099487962";"4,317488113536310";"7,213768308118642";"-1,000000000000000";FALSE;FALSE;FALSE;FALSE;TRUE
"5773_01";"Europa";TRUE;"C/217/S";"55 Cancri e";"61,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Bosonan Sciatberit";TRUE;"5773";"1";"C";"217,0";"S";"Bosonan";"Sciatberit";"1";"1";"343";"569";"0,634502923976608235";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5776_01";"Earth";FALSE;"F/1102/S";"TRAPPIST-1e";"21,0";FALSE;"0,0";"128,0";"209,0";"4";"383,0";"Luise Saundez";FALSE;"5776";"1";"F";"1102,0";"S";"Luise";"Saundez";"1";"1";"1797";"2061";"0,613585746102449869";"724,0";FALSE;"6,584791392385716";"-1,000000000000000";"4,852030263919617";"5,342334251964811";"1,386294361119891";"5,948034989180646";TRUE;FALSE;FALSE;FALSE;FALSE
"5777_01";"Earth";FALSE;"F/1199/P";"PSO J318.5-22";"46,0";FALSE;"559,0";"25,0";"3,0";"22";"765,0";"Katen River";FALSE;"5777";"1";"F";"1199,0";"P";"Katen";"River";"1";"1";"1895";"2178";"0,633051742344244994";"1374,0";FALSE;"7,225481472782294";"6,326149473155099";"3,218875824868201";"1,098612288668110";"3,091042453358316";"6,639875833826536";FALSE;FALSE;FALSE;FALSE;FALSE
"5778_01";"Earth";FALSE;"G/926/P";"TRAPPIST-1e";"36,0";FALSE;"0,0";"0,0";"0,0";"0";"907,0";"Verney Pernard";FALSE;"5778";"1";"G";"926,0";"P";"Verney";"Pernard";"1";"1";"1509";"1885";"0,614058355437665737";"907,0";FALSE;"6,810142450115136";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"6,810142450115136";TRUE;TRUE;TRUE;TRUE;FALSE
"5779_01";"Earth";FALSE;"G/938/S";"TRAPPIST-1e";"15,0";FALSE;"0,0";"706,0";"0,0";"0";"0,0";"Glene Simsey";TRUE;"5779";"1";"G";"938,0";"S";"Glene";"Simsey";"1";"1";"1501";"1896";"0,625333333333333297";"706,0";FALSE;"6,559615237493242";"-1,000000000000000";"6,559615237493242";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;FALSE;TRUE;TRUE;TRUE
"5780_01";"Europa";FALSE;"B/195/P";"TRAPPIST-1e";"33,0";FALSE;"2233,0";"6408,0";"0,0";"23";"273,0";"Genif Ousious";TRUE;"5780";"1";"B";"195,0";"P";"Genif";"Ousious";"3";"3";"302";"512";"0,647840531561461819";"8937,0";FALSE;"9,097955241381392";"7,711101251840158";"8,765302488748196";"-1,000000000000000";"3,135494215929150";"5,609471795184960";FALSE;FALSE;TRUE;FALSE;FALSE
"5780_02";"Europa";TRUE;"B/195/P";"TRAPPIST-1e";"35,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Hallux Ousious";TRUE;"5780";"2";"B";"195,0";"P";"Hallux";"Ousious";"3";"3";"302";"512";"0,647840531561461819";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5780_03";"Europa";TRUE;"B/195/P";"55 Cancri e";"21,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Betenar Ousious";TRUE;"5780";"3";"B";"195,0";"P";"Betenar";"Ousious";"3";"3";"302";"512";"0,647840531561461819";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5781_01";"Earth";FALSE;"F/1200/P";"55 Cancri e";"21,0";FALSE;"0,0";"0,0";"0,0";"1";"594,0";"Nichad Harley";FALSE;"5781";"1";"F";"1200,0";"P";"Nichad";"Harley";"1";"1";"1895";"2178";"0,633579725448785602";"595,0";FALSE;"6,388561405545630";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"0,000000000000000";"6,386879319362645";TRUE;TRUE;TRUE;FALSE;FALSE
"5783_01";"Earth";FALSE;"F/1201/P";"55 Cancri e";"43,0";FALSE;"0,0";"1197,0";"0,0";"223";"1,0";"Alendy Scottuez";TRUE;"5783";"1";"F";"1201,0";"P";"Alendy";"Scottuez";"1";"1";"1895";"2178";"0,634107708553326321";"1421,0";FALSE;"7,259116128097101";"-1,000000000000000";"7,087573705557973";"-1,000000000000000";"5,407171771460119";"0,000000000000000";TRUE;FALSE;TRUE;FALSE;FALSE
"5785_01";"Earth";FALSE;"F/1104/S";"PSO J318.5-22";"34,0";FALSE;"571,0";"0,0";"0,0";"0";"0,0";"Dwin Mcgoway";FALSE;"5785";"1";"F";"1104,0";"S";"Dwin";"Mcgoway";"1";"1";"1797";"2061";"0,614699331848552299";"571,0";FALSE;"6,347389209656011";"6,347389209656011";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";FALSE;TRUE;TRUE;TRUE;TRUE
"5786_01";"Earth";FALSE;"G/928/P";"PSO J318.5-22";"47,0";FALSE;"14,0";"3,0";"0,0";"1720";"0,0";"Alfrey Sarios";FALSE;"5786";"1";"G";"928,0";"P";"Alfrey";"Sarios";"1";"1";"1509";"1885";"0,615384615384615419";"1737,0";FALSE;"7,459914766241105";"2,639057329615258";"1,098612288668110";"-1,000000000000000";"7,450079569807499";"-1,000000000000000";FALSE;FALSE;TRUE;FALSE;TRUE
"5788_01";"Mars";FALSE;"F/1105/S";"TRAPPIST-1e";"27,0";FALSE;"850,0";"0,0";"681,0";"1";"0,0";"Ves Birte";TRUE;"5788";"1";"F";"1105,0";"S";"Ves";"Birte";"1";"1";"1797";"2061";"0,615256124721603515";"1532,0";FALSE;"7,334329350300536";"6,745236349484363";"-1,000000000000000";"6,523562306149512";"0,000000000000000";"-1,000000000000000";FALSE;TRUE;FALSE;FALSE;TRUE
"5790_01";"Europa";FALSE;"C/218/S";"TRAPPIST-1e";"46,0";FALSE;"0,0";"1068,0";"945,0";"2587";"811,0";"Markard Distured";FALSE;"5790";"1";"C";"218,0";"S";"Markard";"Distured";"1";"1";"343";"569";"0,637426900584795342";"5411,0";FALSE;"8,596189197642735";"-1,000000000000000";"6,973543019520140";"6,851184927493743";"7,858254182186029";"6,698268054115413";TRUE;FALSE;FALSE;FALSE;FALSE
"5791_01";"Earth";FALSE;"G/941/S";"55 Cancri e";"46,0";FALSE;"183,0";"7,0";"637,0";"182";"5,0";"Earlie Sancasey";TRUE;"5791";"1";"G";"941,0";"S";"Earlie";"Sancasey";"1";"1";"1501";"1896";"0,627333333333333298";"1014,0";FALSE;"6,921658184151129";"5,209486152841421";"1,945910149055313";"6,456769655572163";"5,204006687076795";"1,609437912434100";FALSE;FALSE;FALSE;FALSE;FALSE
"5792_01";"Europa";FALSE;"B/196/P";"55 Cancri e";"40,0";FALSE;"0,0";"3338,0";"0,0";"6344";"199,0";"Eltares Subwor";FALSE;"5792";"1";"B";"196,0";"P";"Eltares";"Subwor";"1";"1";"302";"512";"0,651162790697674465";"9881,0";FALSE;"9,198369000194964";"-1,000000000000000";"8,113127104221780";"-1,000000000000000";"8,755264763314685";"5,293304824724492";TRUE;FALSE;TRUE;FALSE;FALSE
"5793_01";"Europa";TRUE;"E/375/S";"55 Cancri e";"59,0";FALSE;"0,0";"0,0";"0,0";"0";"0,0";"Dhenah Gloyanthy";TRUE;"5793";"1";"E";"375,0";"S";"Dhenah";"Gloyanthy";"1";"1";"609";"682";"0,616776315789473673";"0,0";TRUE;"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";"-1,000000000000000";TRUE;TRUE;TRUE;TRUE;TRUE
"5794_01";"Europa";FALSE;"D/182/P";"TRAPPIST-1e";"45,0";FALSE;"0,0";"1202,0";"149,0";"1472";"3379,0";"Winopus Shoeweely";FALSE;"5794";"1";"D";"182,0";"P";"Winopus";"Shoeweely";"1";"1";"298";"370";"0,612794612794612781";"6202,0";FALSE;"8,732627099660395";"-1,000000000000000";"7,091742115095153";"5,003946305945459";"7,294377299288821";"8,125335086714291";TRUE;FALSE;FALSE;FALSE;FALSE
